subject,session,condition,event_row,onset,stimulus_code,label,subjective_rating_0_10,trial_id,rejection_reason,max_peak_to_peak_uV
sub-029,ses-1,SIT,18,382.664,64,1,,sub-029_ses-1_event-018,kept,50.0402756054
sub-029,ses-1,SIT,19,403.749,64,1,,sub-029_ses-1_event-019,kept,63.2087356694
sub-029,ses-1,SIT,20,422.165,64,1,,sub-029_ses-1_event-020,kept,43.3408015318
sub-029,ses-1,SIT,21,441.25,64,1,,sub-029_ses-1_event-021,kept,102.347629985
sub-029,ses-1,SIT,22,460.333,32,0,,sub-029_ses-1_event-022,kept,36.2389985975
sub-029,ses-1,SIT,23,480.401,64,1,,sub-029_ses-1_event-023,kept,50.8703919445
sub-029,ses-1,SIT,24,499.5,64,1,,sub-029_ses-1_event-024,kept,38.074495166
sub-029,ses-1,SIT,25,519.569,32,0,,sub-029_ses-1_event-025,kept,55.8273785436
sub-029,ses-1,SIT,26,539.685,32,0,,sub-029_ses-1_event-026,kept,69.3726383978
sub-029,ses-1,SIT,27,559.753,32,0,,sub-029_ses-1_event-027,kept,87.4956715925
sub-029,ses-1,SIT,28,578.819,32,0,,sub-029_ses-1_event-028,kept,82.7976311447
sub-029,ses-1,SIT,29,598.936,32,0,,sub-029_ses-1_event-029,kept,56.9628030654
sub-029,ses-1,SIT,30,618.054,64,1,,sub-029_ses-1_event-030,kept,88.9847553245
sub-029,ses-1,SIT,31,637.154,64,1,,sub-029_ses-1_event-031,kept,106.7618065305
sub-029,ses-1,SIT,32,656.221,32,0,,sub-029_ses-1_event-032,kept,44.6641581681
sub-029,ses-1,SIT,33,675.305,64,1,,sub-029_ses-1_event-033,kept,111.6724528261
sub-029,ses-1,SIT,34,694.389,64,1,,sub-029_ses-1_event-034,kept,37.1768808529
sub-029,ses-1,SIT,35,714.473,32,0,,sub-029_ses-1_event-035,kept,38.3554637835
sub-029,ses-1,SIT,36,733.59,64,1,,sub-029_ses-1_event-036,kept,78.3646933657
sub-029,ses-1,SIT,37,754.707,32,0,,sub-029_ses-1_event-037,kept,36.5158740658
sub-029,ses-1,SIT,38,774.791,32,0,,sub-029_ses-1_event-038,kept,38.7948777713
sub-029,ses-1,SIT,39,793.909,32,0,,sub-029_ses-1_event-039,kept,82.9948949574
